enrollment_id,student_id,course_id,term_id
20199,4040,70,1
20200,4040,103,1
20201,4041,106,1
20202,4041,26,1
20203,4041,1,1
20204,4041,66,1
20205,4041,97,1
20206,4042,4,1
20207,4042,34,1
20208,4042,2,1
20209,4042,68,1
20210,4042,3,1
20211,4043,52,1
20212,4043,60,1
20213,4043,36,1
20214,4043,68,1
20215,4043,99,1
20216,4044,117,1
20217,4044,39,1
20218,4044,94,1
20219,4044,1,1
20220,4044,68,1
20221,4045,26,1
20222,4045,27,1
20223,4045,105,1
20224,4045,32,1
20225,4045,70,1
20226,4046,92,1
20227,4046,39,1
20228,4046,41,1
20229,4046,79,1
20230,4046,22,1
20231,4047,118,1
20232,4047,111,1
20233,4047,68,1
20234,4047,98,1
20235,4047,58,1
20236,4048,79,1
20237,4048,89,1
20238,4048,62,1
20239,4048,3,1
20240,4048,87,1
20241,4049,115,1
20242,4049,47,1
20243,4049,57,1
20244,4049,89,1
20245,4049,74,1
20246,4050,2,1
20247,4050,111,1
20248,4050,50,1
20249,4050,109,1
20250,4050,46,1
20251,4051,89,1
20252,4051,68,1
20253,4051,29,1
20254,4051,98,1
20255,4051,94,1
20256,4052,4,1
20257,4052,101,1
20258,4052,16,1
20259,4052,87,1
20260,4052,83,1
20261,4053,10,1
20262,4053,99,1
20263,4053,89,1
20264,4053,117,1
20265,4053,77,1
20266,4054,101,1
20267,4054,107,1
20268,4054,15,1
20269,4054,114,1
20270,4054,67,1
20271,4055,82,1
20272,4055,19,1
20273,4055,84,1
20274,4055,41,1
20275,4055,86,1
20276,4056,91,1
20277,4056,74,1
20278,4056,38,1
20279,4056,101,1
20280,4056,117,1
20281,4057,20,1
20282,4057,6,1
20283,4057,5,1
20284,4057,15,1
20285,4057,41,1
20286,4058,11,1
20287,4058,6,1
20288,4058,62,1
20289,4058,93,1
20290,4058,92,1
20291,4059,106,1
20292,4059,45,1
20293,4059,27,1
20294,4059,6,1
20295,4059,99,1
20296,4060,19,1
20297,4060,113,1
20298,4060,50,1
20299,4060,21,1
20300,4060,74,1
20301,4061,13,1
20302,4061,17,1
20303,4061,63,1
20304,4061,6,1
20305,4061,96,1
20306,4062,43,1
20307,4062,111,1
20308,4062,33,1
20309,4062,114,1
20310,4062,107,1
20311,4063,66,1
20312,4063,89,1
20313,4063,54,1
20314,4063,63,1
20315,4063,107,1
20316,4064,110,1
20317,4064,96,1
20318,4064,9,1
20319,4064,118,1
20320,4064,103,1
20321,4065,14,1
20322,4065,66,1
20323,4065,105,1
20324,4065,37,1
20325,4065,18,1
20326,4066,18,1
20327,4066,43,1
20328,4066,72,1
20329,4066,86,1
20330,4066,1,1
20331,4067,1,1
20332,4067,72,1
20333,4067,58,1
20334,4067,32,1
20335,4067,24,1
20336,4068,90,1
20337,4068,55,1
20338,4068,107,1
20339,4068,74,1
20340,4068,111,1
20341,4069,108,1
20342,4069,52,1
20343,4069,65,1
20344,4069,70,1
20345,4069,54,1
20346,4070,19,1
20347,4070,54,1
20348,4070,41,1
20349,4070,17,1
20350,4070,96,1
20351,4071,34,1
20352,4071,58,1
20353,4071,75,1
20354,4071,68,1
20355,4071,84,1
20356,4072,37,1
20357,4072,105,1
20358,4072,24,1
20359,4072,10,1
20360,4072,13,1
20361,4073,40,1
20362,4073,113,1
20363,4073,28,1
20364,4073,9,1
20365,4073,16,1
20366,4074,59,1
20367,4074,42,1
20368,4074,70,1
20369,4074,101,1
20370,4074,32,1
20371,4075,77,1
20372,4075,42,1
20373,4075,100,1
20374,4075,22,1
20375,4075,26,1
20376,4076,102,1
20377,4076,18,1
20378,4076,19,1
20379,4076,93,1
20380,4076,118,1
20381,4077,61,1
20382,4077,6,1
20383,4077,94,1
20384,4077,37,1
20385,4077,73,1
20386,4078,116,1
20387,4078,59,1
20388,4078,52,1
20389,4078,39,1
20390,4078,34,1
20391,4079,114,1
20392,4079,4,1
20393,4079,58,1
20394,4079,65,1
20395,4079,66,1
20396,4080,106,1
20397,4080,34,1
20398,4080,72,1
20399,4080,21,1
20400,4080,60,1
20401,4081,78,1
20402,4081,101,1
20403,4081,86,1
20404,4081,119,1
20405,4081,80,1
20406,4082,55,1
20407,4082,44,1
20408,4082,88,1
20409,4082,39,1
20410,4082,47,1
20411,4083,72,1
20412,4083,120,1
20413,4083,59,1
20414,4083,68,1
20415,4083,12,1
20416,4084,101,1
20417,4084,30,1
20418,4084,38,1
20419,4084,91,1
20420,4084,10,1
20421,4085,52,1
20422,4085,76,1
20423,4085,65,1
20424,4085,116,1
20425,4085,66,1
20426,4086,13,1
20427,4086,115,1
20428,4086,100,1
20429,4086,91,1
20430,4086,49,1
20431,4087,78,1
20432,4087,87,1
20433,4087,70,1
20434,4087,64,1
20435,4087,17,1
20436,4088,70,1
20437,4088,77,1
20438,4088,31,1
20439,4088,47,1
20440,4088,85,1
20441,4089,112,1
20442,4089,79,1
20443,4089,13,1
20444,4089,73,1
20445,4089,110,1
20446,4090,87,1
20447,4090,74,1
20448,4090,36,1
20449,4090,58,1
20450,4090,25,1
20451,4091,10,1
20452,4091,54,1
20453,4091,80,1
20454,4091,13,1
20455,4091,25,1
20456,4092,7,1
20457,4092,55,1
20458,4092,24,1
20459,4092,16,1
20460,4092,116,1
20461,4093,9,1
20462,4093,7,1
20463,4093,118,1
20464,4093,99,1
20465,4093,44,1
20466,4094,30,1
20467,4094,61,1
20468,4094,14,1
20469,4094,9,1
20470,4094,5,1
20471,4095,38,1
20472,4095,115,1
20473,4095,24,1
20474,4095,19,1
20475,4095,15,1
20476,4096,79,1
20477,4096,24,1
20478,4096,80,1
20479,4096,92,1
20480,4096,41,1
20481,4097,22,1
20482,4097,10,1
20483,4097,100,1
20484,4097,106,1
20485,4097,54,1
20486,4098,82,1
20487,4098,45,1
20488,4098,111,1
20489,4098,13,1
20490,4098,53,1
20491,4099,27,1
20492,4099,62,1
20493,4099,29,1
20494,4099,97,1
20495,4099,74,1
20496,4100,28,1
20497,4100,47,1
20498,4100,62,1
20499,4100,88,1
20500,4100,66,1
20501,4101,22,1
20502,4101,33,1
20503,4101,86,1
20504,4101,84,1
20505,4101,114,1
20506,4102,115,1
20507,4102,60,1
20508,4102,9,1
20509,4102,43,1
20510,4102,39,1
20511,4103,12,1
20512,4103,53,1
20513,4103,96,1
20514,4103,86,1
20515,4103,120,1
20516,4104,20,1
20517,4104,74,1
20518,4104,75,1
20519,4104,99,1
20520,4104,12,1
20521,4105,76,1
20522,4105,46,1
20523,4105,90,1
20524,4105,35,1
20525,4105,2,1
20526,4106,70,1
20527,4106,78,1
20528,4106,28,1
20529,4106,114,1
20530,4106,20,1
20531,4107,78,1
20532,4107,17,1
20533,4107,26,1
20534,4107,21,1
20535,4107,62,1
20536,4108,119,1
20537,4108,16,1
20538,4108,14,1
20539,4108,86,1
20540,4108,70,1
20541,4109,96,1
20542,4109,73,1
20543,4109,71,1
20544,4109,86,1
20545,4109,18,1
20546,4110,3,1
20547,4110,110,1
20548,4110,7,1
20549,4110,20,1
20550,4110,1,1
20551,4111,50,1
20552,4111,79,1
20553,4111,14,1
20554,4111,73,1
20555,4111,94,1
20556,4112,7,1
20557,4112,2,1
20558,4112,96,1
20559,4112,114,1
20560,4112,26,1
20561,4113,110,1
20562,4113,94,1
20563,4113,18,1
20564,4113,98,1
20565,4113,52,1
20566,4114,38,1
20567,4114,68,1
20568,4114,12,1
20569,4114,108,1
20570,4114,39,1
20571,4115,9,1
20572,4115,97,1
20573,4115,28,1
20574,4115,93,1
20575,4115,32,1
20576,4116,7,1
20577,4116,5,1
20578,4116,37,1
20579,4116,33,1
20580,4116,30,1
20581,4117,45,1
20582,4117,104,1
20583,4117,114,1
20584,4117,99,1
20585,4117,13,1
20586,4118,60,1
20587,4118,97,1
20588,4118,100,1
20589,4118,74,1
20590,4118,5,1
20591,4119,30,1
20592,4119,34,1
20593,4119,80,1
20594,4119,64,1
20595,4119,42,1
20596,4120,72,1
20597,4120,73,1
20598,4120,25,1
20599,4120,13,1
20600,4120,40,1
20601,4121,81,1
20602,4121,4,1
20603,4121,108,1
20604,4121,75,1
20605,4121,83,1
20606,4122,97,1
20607,4122,69,1
20608,4122,100,1
20609,4122,45,1
20610,4122,66,1
20611,4123,80,1
20612,4123,33,1
20613,4123,16,1
20614,4123,53,1
20615,4123,36,1
20616,4124,83,1
20617,4124,64,1
20618,4124,90,1
20619,4124,7,1
20620,4124,70,1
20621,4125,50,1
20622,4125,84,1
20623,4125,75,1
20624,4125,68,1
20625,4125,57,1
20626,4126,112,1
20627,4126,92,1
20628,4126,36,1
20629,4126,60,1
20630,4126,86,1
20631,4127,59,1
20632,4127,31,1
20633,4127,73,1
20634,4127,64,1
20635,4127,115,1
20636,4128,102,1
20637,4128,109,1
20638,4128,105,1
20639,4128,21,1
20640,4128,97,1
20641,4129,43,1
20642,4129,88,1
20643,4129,14,1
20644,4129,54,1
20645,4129,8,1
20646,4130,40,1
20647,4130,104,1
20648,4130,99,1
20649,4130,29,1
20650,4130,72,1
20651,4131,33,1
20652,4131,110,1
20653,4131,52,1
20654,4131,69,1
20655,4131,62,1
20656,4132,44,1
20657,4132,16,1
20658,4132,79,1
20659,4132,81,1
20660,4132,48,1
20661,4133,102,1
20662,4133,119,1
20663,4133,41,1
20664,4133,99,1
20665,4133,40,1
20666,4134,13,1
20667,4134,4,1
20668,4134,120,1
20669,4134,38,1
20670,4134,111,1
20671,4135,3,1
20672,4135,45,1
20673,4135,117,1
20674,4135,55,1
20675,4135,88,1
20676,4136,12,1
20677,4136,97,1
20678,4136,46,1
20679,4136,25,1
20680,4136,66,1
20681,4137,85,1
20682,4137,94,1
20683,4137,37,1
20684,4137,52,1
20685,4137,99,1
20686,4138,115,1
20687,4138,40,1
20688,4138,110,1
20689,4138,14,1
20690,4138,1,1
20691,4139,86,1
20692,4139,77,1
20693,4139,27,1
20694,4139,115,1
20695,4139,84,1
20696,4140,4,1
20697,4140,36,1
20698,4140,22,1
20699,4140,48,1
20700,4140,20,1
20701,4141,76,1
20702,4141,7,1
20703,4141,15,1
20704,4141,110,1
20705,4141,108,1
20706,4142,69,1
20707,4142,47,1
20708,4142,14,1
20709,4142,9,1
20710,4142,16,1
20711,4143,40,1
20712,4143,64,1
20713,4143,42,1
20714,4143,82,1
20715,4143,27,1
20716,4144,20,1
20717,4144,39,1
20718,4144,83,1
20719,4144,41,1
20720,4144,53,1
20721,4145,32,1
20722,4145,64,1
20723,4145,72,1
20724,4145,7,1
20725,4145,81,1
20726,4146,119,1
20727,4146,23,1
20728,4146,111,1
20729,4146,16,1
20730,4146,106,1
20731,4147,67,1
20732,4147,3,1
20733,4147,69,1
20734,4147,24,1
20735,4147,15,1
20736,4148,15,1
20737,4148,103,1
20738,4148,105,1
20739,4148,46,1
20740,4148,113,1
20741,4149,37,1
20742,4149,69,1
20743,4149,7,1
20744,4149,22,1
20745,4149,16,1
20746,4150,50,1
20747,4150,84,1
20748,4150,78,1
20749,4150,15,1
20750,4150,76,1
20751,4151,82,1
20752,4151,29,1
20753,4151,19,1
20754,4151,113,1
20755,4151,97,1
20756,4152,71,1
20757,4152,34,1
20758,4152,24,1
20759,4152,79,1
20760,4152,89,1
20761,4153,13,1
20762,4153,116,1
20763,4153,102,1
20764,4153,35,1
20765,4153,101,1
20766,4154,58,1
20767,4154,45,1
20768,4154,2,1
20769,4154,96,1
20770,4154,82,1
20771,4155,25,1
20772,4155,101,1
20773,4155,36,1
20774,4155,77,1
20775,4155,39,1
20776,4156,67,1
20777,4156,103,1
20778,4156,32,1
20779,4156,64,1
20780,4156,93,1
20781,4157,65,1
20782,4157,115,1
20783,4157,95,1
20784,4157,29,1
20785,4157,55,1
20786,4158,23,1
20787,4158,66,1
20788,4158,49,1
20789,4158,107,1
20790,4158,10,1
20791,4159,100,1
20792,4159,33,1
20793,4159,21,1
20794,4159,70,1
20795,4159,84,1
20796,4160,63,1
20797,4160,101,1
20798,4160,104,1
20799,4160,41,1
20800,4160,6,1
20801,4161,113,1
20802,4161,27,1
20803,4161,1,1
20804,4161,74,1
20805,4161,117,1
20806,4162,68,1
20807,4162,59,1
20808,4162,85,1
20809,4162,61,1
20810,4162,40,1
20811,4163,101,1
20812,4163,107,1
20813,4163,1,1
20814,4163,117,1
20815,4163,42,1
20816,4164,19,1
20817,4164,87,1
20818,4164,85,1
20819,4164,46,1
20820,4164,90,1
20821,4165,66,1
20822,4165,45,1
20823,4165,55,1
20824,4165,30,1
20825,4165,65,1
20826,4166,40,1
20827,4166,89,1
20828,4166,110,1
20829,4166,6,1
20830,4166,49,1
20831,4167,45,1
20832,4167,120,1
20833,4167,5,1
20834,4167,100,1
20835,4167,47,1
20836,4168,10,1
20837,4168,73,1
20838,4168,26,1
20839,4168,45,1
20840,4168,107,1
20841,4169,46,1
20842,4169,66,1
20843,4169,49,1
20844,4169,113,1
20845,4169,35,1
20846,4170,11,1
20847,4170,97,1
20848,4170,35,1
20849,4170,16,1
20850,4170,63,1
20851,4171,6,1
20852,4171,53,1
20853,4171,27,1
20854,4171,99,1
20855,4171,60,1
20856,4172,75,1
20857,4172,73,1
20858,4172,89,1
20859,4172,83,1
20860,4172,117,1
20861,4173,87,1
20862,4173,45,1
20863,4173,98,1
20864,4173,115,1
20865,4173,65,1
20866,4174,98,1
20867,4174,9,1
20868,4174,80,1
20869,4174,36,1
20870,4174,103,1
20871,4175,79,1
20872,4175,7,1
20873,4175,101,1
20874,4175,46,1
20875,4175,38,1
20876,4176,79,1
20877,4176,84,1
20878,4176,73,1
20879,4176,21,1
20880,4176,51,1
20881,4177,9,1
20882,4177,68,1
20883,4177,92,1
20884,4177,55,1
20885,4177,25,1
20886,4178,62,1
20887,4178,99,1
20888,4178,103,1
20889,4178,81,1
20890,4178,17,1
20891,4179,55,1
20892,4179,74,1
20893,4179,75,1
20894,4179,58,1
20895,4179,54,1
20896,4180,75,1
20897,4180,105,1
20898,4180,101,1
20899,4180,74,1
20900,4180,8,1
20901,4181,1,1
20902,4181,51,1
20903,4181,36,1
20904,4181,95,1
20905,4181,104,1
20906,4182,81,1
20907,4182,31,1
20908,4182,88,1
20909,4182,18,1
20910,4182,71,1
20911,4183,21,1
20912,4183,85,1
20913,4183,68,1
20914,4183,6,1
20915,4183,102,1
20916,4184,65,1
20917,4184,20,1
20918,4184,55,1
20919,4184,26,1
20920,4184,61,1
20921,4185,104,1
20922,4185,61,1
20923,4185,36,1
20924,4185,37,1
20925,4185,58,1
20926,4186,114,1
20927,4186,72,1
20928,4186,30,1
20929,4186,96,1
20930,4186,1,1
20931,4187,59,1
20932,4187,116,1
20933,4187,71,1
20934,4187,36,1
20935,4187,79,1
20936,4188,25,1
20937,4188,26,1
20938,4188,62,1
20939,4188,57,1
20940,4188,112,1
20941,4189,110,1
20942,4189,103,1
20943,4189,112,1
20944,4189,38,1
20945,4189,95,1
20946,4190,113,1
20947,4190,85,1
20948,4190,1,1
20949,4190,66,1
20950,4190,44,1
20951,4191,57,1
20952,4191,50,1
20953,4191,68,1
20954,4191,112,1
20955,4191,66,1
20956,4192,15,1
20957,4192,73,1
20958,4192,46,1
20959,4192,119,1
20960,4192,103,1
20961,4193,21,1
20962,4193,89,1
20963,4193,23,1
20964,4193,33,1
20965,4193,22,1
20966,4194,46,1
20967,4194,41,1
20968,4194,18,1
20969,4194,22,1
20970,4194,56,1
20971,4195,103,1
20972,4195,65,1
20973,4195,41,1
20974,4195,110,1
20975,4195,19,1
20976,4196,16,1
20977,4196,74,1
20978,4196,94,1
20979,4196,59,1
20980,4196,30,1
20981,4197,49,1
20982,4197,38,1
20983,4197,31,1
20984,4197,21,1
20985,4197,71,1
20986,4198,21,1
20987,4198,55,1
20988,4198,39,1
20989,4198,37,1
20990,4198,60,1
20991,4199,56,1
20992,4199,113,1
20993,4199,103,1
20994,4199,11,1
20995,4199,95,1
20996,4200,98,1
20997,4200,41,1
20998,4200,13,1
20999,4200,67,1
21000,4200,48,1
21001,4201,120,1
21002,4201,95,1
21003,4201,90,1
21004,4201,49,1
21005,4201,39,1
21006,4202,3,1
21007,4202,17,1
21008,4202,36,1
21009,4202,25,1
21010,4202,42,1
21011,4203,78,1
21012,4203,94,1
21013,4203,84,1
21014,4203,47,1
21015,4203,61,1
21016,4204,55,1
21017,4204,34,1
21018,4204,78,1
21019,4204,96,1
21020,4204,12,1
21021,4205,71,1
21022,4205,53,1
21023,4205,56,1
21024,4205,33,1
21025,4205,75,1
21026,4206,1,1
21027,4206,109,1
21028,4206,47,1
21029,4206,13,1
21030,4206,17,1
21031,4207,17,1
21032,4207,6,1
21033,4207,89,1
21034,4207,114,1
21035,4207,74,1
21036,4208,120,1
21037,4208,78,1
21038,4208,43,1
21039,4208,103,1
21040,4208,76,1
21041,4209,80,1
21042,4209,37,1
21043,4209,105,1
21044,4209,45,1
21045,4209,112,1
21046,4210,51,1
21047,4210,42,1
21048,4210,87,1
21049,4210,91,1
21050,4210,7,1
21051,4211,27,1
21052,4211,16,1
21053,4211,78,1
21054,4211,119,1
21055,4211,96,1
21056,4212,19,1
21057,4212,23,1
21058,4212,61,1
21059,4212,2,1
21060,4212,100,1
21061,4213,5,1
21062,4213,3,1
21063,4213,83,1
21064,4213,62,1
21065,4213,119,1
21066,4214,111,1
21067,4214,93,1
21068,4214,105,1
21069,4214,26,1
21070,4214,116,1
21071,4215,40,1
21072,4215,108,1
21073,4215,62,1
21074,4215,57,1
21075,4215,91,1
21076,4216,56,1
21077,4216,104,1
21078,4216,103,1
21079,4216,19,1
21080,4216,55,1
21081,4217,48,1
21082,4217,63,1
21083,4217,115,1
21084,4217,84,1
21085,4217,117,1
21086,4218,103,1
21087,4218,8,1
21088,4218,39,1
21089,4218,66,1
21090,4218,22,1
21091,4219,23,1
21092,4219,114,1
21093,4219,115,1
21094,4219,8,1
21095,4219,109,1
21096,4220,15,1
21097,4220,22,1
21098,4220,58,1
21099,4220,44,1
21100,4220,18,1
21101,4221,68,1
21102,4221,71,1
21103,4221,111,1
21104,4221,94,1
21105,4221,13,1
21106,4222,65,1
21107,4222,102,1
21108,4222,48,1
21109,4222,15,1
21110,4222,96,1
21111,4223,73,1
21112,4223,12,1
21113,4223,66,1
21114,4223,120,1
21115,4223,103,1
21116,4224,41,1
21117,4224,64,1
21118,4224,120,1
21119,4224,55,1
21120,4224,76,1
21121,4225,103,1
21122,4225,115,1
21123,4225,104,1
21124,4225,72,1
21125,4225,23,1
21126,4226,9,1
21127,4226,85,1
21128,4226,52,1
21129,4226,48,1
21130,4226,6,1
21131,4227,77,1
21132,4227,5,1
21133,4227,65,1
21134,4227,67,1
21135,4227,87,1
21136,4228,29,1
21137,4228,119,1
21138,4228,44,1
21139,4228,4,1
21140,4228,102,1
21141,4229,11,1
21142,4229,102,1
21143,4229,119,1
21144,4229,110,1
21145,4229,85,1
21146,4230,63,1
21147,4230,14,1
21148,4230,99,1
21149,4230,120,1
21150,4230,76,1
21151,4231,78,1
21152,4231,86,1
21153,4231,74,1
21154,4231,104,1
21155,4231,36,1
21156,4232,3,1
21157,4232,17,1
21158,4232,98,1
21159,4232,13,1
21160,4232,20,1
21161,4233,10,1
21162,4233,91,1
21163,4233,108,1
21164,4233,111,1
21165,4233,55,1
21166,4234,46,1
21167,4234,7,1
21168,4234,83,1
21169,4234,59,1
21170,4234,53,1
21171,4235,92,1
21172,4235,54,1
21173,4235,6,1
21174,4235,35,1
21175,4235,34,1
21176,4236,82,1
21177,4236,9,1
21178,4236,77,1
21179,4236,106,1
21180,4236,56,1
21181,4237,26,1
21182,4237,55,1
21183,4237,114,1
21184,4237,90,1
21185,4237,34,1
21186,4238,13,1
21187,4238,70,1
21188,4238,42,1
21189,4238,34,1
21190,4238,73,1
21191,4239,89,1
21192,4239,114,1
21193,4239,8,1
21194,4239,70,1
21195,4239,112,1
21196,4240,104,1
21197,4240,53,1
21198,4240,68,1
21199,4240,24,1
21200,4240,72,1
21201,4241,53,1
21202,4241,1,1
21203,4241,108,1
21204,4241,58,1
21205,4241,70,1
21206,4242,87,1
21207,4242,32,1
21208,4242,48,1
21209,4242,46,1
21210,4242,88,1
21211,4243,41,1
21212,4243,26,1
21213,4243,70,1
21214,4243,40,1
21215,4243,68,1
21216,4244,41,1
21217,4244,88,1
21218,4244,76,1
21219,4244,94,1
21220,4244,9,1
21221,4245,68,1
21222,4245,92,1
21223,4245,94,1
21224,4245,41,1
21225,4245,48,1
21226,4246,78,1
21227,4246,30,1
21228,4246,4,1
21229,4246,117,1
21230,4246,19,1
21231,4247,97,1
21232,4247,117,1
21233,4247,44,1
21234,4247,87,1
21235,4247,17,1
21236,4248,44,1
21237,4248,56,1
21238,4248,95,1
21239,4248,20,1
21240,4248,73,1
21241,4249,2,1
21242,4249,47,1
21243,4249,116,1
21244,4249,44,1
21245,4249,98,1
21246,4250,85,1
21247,4250,91,1
21248,4250,95,1
21249,4250,111,1
21250,4250,112,1
21251,4251,47,1
21252,4251,82,1
21253,4251,88,1
21254,4251,83,1
21255,4251,103,1
21256,4252,12,1
21257,4252,59,1
21258,4252,11,1
21259,4252,65,1
21260,4252,23,1
21261,4253,43,1
21262,4253,81,1
21263,4253,105,1
21264,4253,6,1
21265,4253,35,1
21266,4254,19,1
21267,4254,54,1
21268,4254,4,1
21269,4254,40,1
21270,4254,24,1
21271,4255,74,1
21272,4255,52,1
21273,4255,110,1
21274,4255,14,1
21275,4255,93,1
21276,4256,93,1
21277,4256,113,1
21278,4256,42,1
21279,4256,18,1
21280,4256,13,1
21281,4257,113,1
21282,4257,109,1
21283,4257,28,1
21284,4257,115,1
21285,4257,22,1
21286,4258,14,1
21287,4258,4,1
21288,4258,62,1
21289,4258,40,1
21290,4258,52,1
21291,4259,69,1
21292,4259,97,1
21293,4259,60,1
21294,4259,26,1
21295,4259,34,1
21296,4260,3,1
21297,4260,5,1
21298,4260,114,1
21299,4260,120,1
21300,4260,27,1
21301,4261,13,1
21302,4261,118,1
21303,4261,48,1
21304,4261,29,1
21305,4261,30,1
21306,4262,7,1
21307,4262,51,1
21308,4262,83,1
21309,4262,10,1
21310,4262,93,1
21311,4263,54,1
21312,4263,38,1
21313,4263,10,1
21314,4263,51,1
21315,4263,55,1
21316,4264,54,1
21317,4264,58,1
21318,4264,94,1
21319,4264,40,1
21320,4264,56,1
21321,4265,104,1
21322,4265,115,1
21323,4265,110,1
21324,4265,79,1
21325,4265,1,1
21326,4266,44,1
21327,4266,46,1
21328,4266,102,1
21329,4266,69,1
21330,4266,86,1
21331,4267,71,1
21332,4267,111,1
21333,4267,72,1
21334,4267,20,1
21335,4267,41,1
21336,4268,32,1
21337,4268,109,1
21338,4268,14,1
21339,4268,6,1
21340,4268,119,1
21341,4269,13,1
21342,4269,38,1
21343,4269,24,1
21344,4269,118,1
21345,4269,88,1
21346,4270,86,1
21347,4270,108,1
21348,4270,101,1
21349,4270,70,1
21350,4270,116,1
21351,4271,90,1
21352,4271,59,1
21353,4271,16,1
21354,4271,77,1
21355,4271,69,1
21356,4272,116,1
21357,4272,15,1
21358,4272,47,1
21359,4272,35,1
21360,4272,120,1
21361,4273,13,1
21362,4273,42,1
21363,4273,88,1
21364,4273,98,1
21365,4273,117,1
21366,4274,117,1
21367,4274,97,1
21368,4274,42,1
21369,4274,1,1
21370,4274,34,1
21371,4275,6,1
21372,4275,47,1
21373,4275,83,1
21374,4275,111,1
21375,4275,19,1
21376,4276,82,1
21377,4276,110,1
21378,4276,61,1
21379,4276,11,1
21380,4276,22,1
21381,4277,3,1
21382,4277,8,1
21383,4277,25,1
21384,4277,41,1
21385,4277,105,1
21386,4278,35,1
21387,4278,43,1
21388,4278,113,1
21389,4278,120,1
21390,4278,5,1
21391,4279,92,1
21392,4279,88,1
21393,4279,80,1
21394,4279,34,1
21395,4279,102,1
21396,4280,6,1
21397,4280,4,1
21398,4280,86,1
21399,4280,19,1
21400,4280,36,1
21401,4281,101,1
21402,4281,88,1
21403,4281,59,1
21404,4281,73,1
21405,4281,21,1
21406,4282,72,1
21407,4282,104,1
21408,4282,97,1
21409,4282,59,1
21410,4282,68,1
21411,4283,88,1
21412,4283,10,1
21413,4283,63,1
21414,4283,89,1
21415,4283,3,1
21416,4284,24,1
21417,4284,81,1
21418,4284,19,1
21419,4284,20,1
21420,4284,120,1
21421,4285,100,1
21422,4285,39,1
21423,4285,32,1
21424,4285,1,1
21425,4285,7,1
21426,4286,32,1
21427,4286,96,1
21428,4286,74,1
21429,4286,59,1
21430,4286,102,1
21431,4287,24,1
21432,4287,7,1
21433,4287,20,1
21434,4287,69,1
21435,4287,98,1
21436,4288,33,1
21437,4288,60,1
21438,4288,104,1
21439,4288,88,1
21440,4288,69,1
21441,4289,42,1
21442,4289,53,1
21443,4289,71,1
21444,4289,45,1
21445,4289,9,1
21446,4290,75,1
21447,4290,44,1
21448,4290,48,1
21449,4290,71,1
21450,4290,63,1
21451,4291,24,1
21452,4291,97,1
21453,4291,96,1
21454,4291,93,1
21455,4291,50,1
21456,4292,35,1
21457,4292,57,1
21458,4292,82,1
21459,4292,12,1
21460,4292,77,1
21461,4293,81,1
21462,4293,39,1
21463,4293,14,1
21464,4293,86,1
21465,4293,60,1
21466,4294,31,1
21467,4294,83,1
21468,4294,108,1
21469,4294,34,1
21470,4294,57,1
21471,4295,55,1
21472,4295,27,1
21473,4295,102,1
21474,4295,105,1
21475,4295,14,1
21476,4296,77,1
21477,4296,76,1
21478,4296,100,1
21479,4296,9,1
21480,4296,71,1
21481,4297,87,1
21482,4297,16,1
21483,4297,116,1
21484,4297,94,1
21485,4297,66,1
21486,4298,24,1
21487,4298,70,1
21488,4298,118,1
21489,4298,77,1
21490,4298,37,1
21491,4299,98,1
21492,4299,85,1
21493,4299,12,1
21494,4299,11,1
21495,4299,1,1
21496,4300,89,1
21497,4300,83,1
21498,4300,73,1
21499,4300,7,1
21500,4300,59,1
21501,4301,42,1
21502,4301,101,1
21503,4301,50,1
21504,4301,80,1
21505,4301,90,1
21506,4302,51,1
21507,4302,107,1
21508,4302,2,1
21509,4302,91,1
21510,4302,60,1
21511,4303,65,1
21512,4303,10,1
21513,4303,71,1
21514,4303,16,1
21515,4303,14,1
21516,4304,2,1
21517,4304,79,1
21518,4304,118,1
21519,4304,30,1
21520,4304,36,1
21521,4305,91,1
21522,4305,65,1
21523,4305,39,1
21524,4305,1,1
21525,4305,104,1
21526,4306,19,1
21527,4306,11,1
21528,4306,115,1
21529,4306,26,1
21530,4306,6,1
21531,4307,40,1
21532,4307,97,1
21533,4307,81,1
21534,4307,3,1
21535,4307,96,1
21536,4308,111,1
21537,4308,12,1
21538,4308,49,1
21539,4308,99,1
21540,4308,17,1
21541,4309,15,1
21542,4309,112,1
21543,4309,110,1
21544,4309,34,1
21545,4309,90,1
21546,4310,59,1
21547,4310,117,1
21548,4310,107,1
21549,4310,103,1
21550,4310,114,1
21551,4311,48,1
21552,4311,30,1
21553,4311,79,1
21554,4311,59,1
21555,4311,76,1
21556,4312,42,1
21557,4312,47,1
21558,4312,29,1
21559,4312,44,1
21560,4312,71,1
21561,4313,101,1
21562,4313,5,1
21563,4313,72,1
21564,4313,3,1
21565,4313,43,1
21566,4314,82,1
21567,4314,99,1
21568,4314,1,1
21569,4314,98,1
21570,4314,9,1
21571,4315,58,1
21572,4315,56,1
21573,4315,95,1
21574,4315,70,1
21575,4315,47,1
21576,4316,76,1
21577,4316,51,1
21578,4316,18,1
21579,4316,91,1
21580,4316,112,1
21581,4317,81,1
21582,4317,52,1
21583,4317,93,1
21584,4317,2,1
21585,4317,99,1
21586,4318,31,1
21587,4318,21,1
21588,4318,109,1
21589,4318,16,1
21590,4318,38,1
21591,4319,12,1
21592,4319,17,1
21593,4319,60,1
21594,4319,26,1
21595,4319,23,1
21596,4320,113,1
