student_id,term_id,risk_score,risk_tier
4835,1,0.3644814147535041,Low
4836,1,0.7852366654364752,High
4837,1,0.694097717700669,Medium
4838,1,0.3901181462746961,Low
4839,1,0.5467295262053616,Medium
4840,1,0.488608139572674,Medium
4841,1,0.2836987584227493,Low
4842,1,0.8940404641435018,High
4843,1,0.6268525119447875,Medium
4844,1,0.4982060083533591,Medium
4845,1,0.5960022790896243,Medium
4846,1,0.6806014337294297,Medium
4847,1,0.2259823970335216,Low
4848,1,0.5469791250596503,Medium
4849,1,0.5910150702096594,Medium
4850,1,0.5691691671337106,Medium
4851,1,0.6103820579326004,Medium
4852,1,0.6445699733480809,Medium
4853,1,0.5275277610201005,Medium
4854,1,0.589127948040216,Medium
4855,1,0.8125194744838249,High
4856,1,0.5862512804785684,Medium
4857,1,0.3317447035007329,Low
4858,1,0.8170940991771025,High
4859,1,0.8595993624005069,High
4860,1,0.1674891068349681,Low
4861,1,0.8960843309627512,High
4862,1,0.5170568151234641,Medium
4863,1,0.806515617736474,High
4864,1,0.9457138934074916,High
4865,1,0.652242712099179,Medium
4866,1,0.1209320955497445,Low
4867,1,0.7750027778572574,High
4868,1,0.3201201249384862,Low
4869,1,0.6714779007248814,Medium
4870,1,0.8177389559916197,High
4871,1,0.5402850122525379,Medium
4872,1,0.4298205774276113,Medium
4873,1,0.6438658445283856,Medium
4874,1,0.4711328779223154,Medium
4875,1,0.2722909644878831,Low
4876,1,0.3453601392482048,Low
4877,1,0.4569757806012252,Medium
4878,1,0.9025476590339266,High
4879,1,0.2997428698461448,Low
4880,1,0.4456638938363668,Medium
4881,1,0.7329462302602302,High
4882,1,0.5655165269660599,Medium
4883,1,0.4880264844113609,Medium
4884,1,0.7116474965202131,High
4885,1,0.1651822030340076,Low
4886,1,0.9523195706218216,High
4887,1,0.5828210984290964,Medium
4888,1,0.7471211947789459,High
4889,1,0.4279134049397238,Medium
4890,1,0.6932387432545717,Medium
4891,1,0.7244735763481394,High
4892,1,0.845956184630659,High
4893,1,0.5139940331431804,Medium
4894,1,0.8966302681204112,High
4895,1,0.2717612567929229,Low
4896,1,0.3024314225256173,Low
4897,1,0.2889667839328574,Low
4898,1,0.6563851740929595,Medium
4899,1,0.539856022869058,Medium
4900,1,0.4362449407172261,Medium
4901,1,0.6155226468942518,Medium
4902,1,0.6534989117212849,Medium
4903,1,0.164067462189188,Low
4904,1,0.6529384925782843,Medium
4905,1,0.4861438507129557,Medium
4906,1,0.7900127334648923,High
4907,1,0.6473198455935256,Medium
4908,1,0.5678525481825728,Medium
4909,1,0.3089934247460598,Low
4910,1,0.6611941499222919,Medium
4911,1,0.623099464134794,Medium
4912,1,0.9558076857103674,High
4913,1,0.6560901366414121,Medium
4914,1,0.7534078060822164,High
4915,1,0.5074753955477337,Medium
4916,1,0.7438959377341432,High
4917,1,0.4582735856254337,Medium
4918,1,0.7367886120718914,High
4919,1,0.7346715241480153,High
4920,1,0.4637690436577079,Medium
4921,1,0.4068466375663241,Medium
4922,1,0.8067322658188056,High
4923,1,0.549610210785764,Medium
4924,1,0.6022804006318339,Medium
4925,1,0.6341148103420355,Medium
4926,1,0.3191153564565444,Low
4927,1,0.3753772071448159,Low
4928,1,0.5396653402981528,Medium
4929,1,0.5072534478090925,Medium
4930,1,0.5067555539014822,Medium
4931,1,0.5169549431550657,Medium
4932,1,0.735651894972287,High
4933,1,0.5475851866566479,Medium
4934,1,0.5115717574315136,Medium
4935,1,0.2671638707998632,Low
4936,1,0.5382825183797553,Medium
4937,1,0.7001530500412261,High
4938,1,0.225400566706225,Low
4939,1,0.8469134080760693,High
4940,1,0.8029844132627134,High
4941,1,0.5022739829876717,Medium
4942,1,0.3070177287359434,Low
4943,1,0.5951667787808479,Medium
4944,1,0.8637077758006076,High
4945,1,0.4765347196131138,Medium
4946,1,0.3182100716963163,Low
4947,1,0.1348411225727573,Low
4948,1,0.2870976034033676,Low
4949,1,0.4225800374961053,Medium
4950,1,0.5688401112066445,Medium
4951,1,0.8124434167345155,High
4952,1,0.4698477543975465,Medium
4953,1,0.320058239908114,Low
4954,1,0.6125561231039065,Medium
4955,1,0.3280721264654142,Low
4956,1,0.2577950132641655,Low
4957,1,0.5193874468157742,Medium
4958,1,0.4034967110715255,Medium
4959,1,0.2922801618508417,Low
4960,1,0.7618644692187998,High
4961,1,0.8852968188709974,High
4962,1,0.7160190329283264,High
4963,1,0.4963880681757082,Medium
4964,1,0.3786399229472332,Low
4965,1,0.615810878164101,Medium
4966,1,0.3983383546346622,Low
4967,1,0.2596873478637245,Low
4968,1,0.4155382794577299,Medium
4969,1,0.4835724183372636,Medium
4970,1,0.7569458758804767,High
4971,1,0.4964240661575112,Medium
4972,1,0.1223680858997768,Low
4973,1,0.5040979004366567,Medium
4974,1,0.2568258506458071,Low
4975,1,0.7102726440861752,High
4976,1,0.5843861334641406,Medium
4977,1,0.7268851747043888,High
4978,1,0.5674408900203598,Medium
4979,1,0.2884056748986953,Low
4980,1,0.2408274087793897,Low
4981,1,0.7731953507739251,High
4982,1,0.2865340763725313,Low
4983,1,0.7573180798147986,High
4984,1,0.3014755353413024,Low
4985,1,0.6291487174319814,Medium
4986,1,0.3460003386756135,Low
4987,1,0.7275834734324392,High
4988,1,0.7088837814582151,High
4989,1,0.5659580867101995,Medium
4990,1,0.2762302103076932,Low
4991,1,0.5880035766549527,Medium
4992,1,0.6015584850245886,Medium
4993,1,0.6999993663243991,Medium
4994,1,0.2300107751370789,Low
4995,1,0.3148236116956159,Low
4996,1,0.5811435086351446,Medium
4997,1,0.6203429192440048,Medium
4998,1,0.227608940232722,Low
4999,1,0.5370481666423947,Medium
5000,1,0.8127682003786361,High
1,2,0.4231586998046901,Medium
2,2,0.2490857081735374,Low
3,2,0.8333825839958482,High
4,2,0.2362784510346548,Low
5,2,0.4831948713387545,Medium
6,2,0.3942315160868097,Low
7,2,0.160873644724122,Low
8,2,0.2882461799837552,Low
9,2,0.1249570951273113,Low
10,2,0.4976120197013024,Medium
11,2,0.4026449222674638,Medium
12,2,0.6804984119982389,Medium
13,2,0.7539526454383718,High
14,2,0.1856770095691508,Low
15,2,0.9199901441825729,High
16,2,0.4003804509085663,Medium
17,2,0.4922546723315809,Medium
18,2,0.0997744429560608,Low
19,2,0.6071034490735722,Medium
20,2,0.5362846482262439,Medium
21,2,0.7449403386600071,High
22,2,0.6217306854532115,Medium
23,2,0.4907551433876204,Medium
24,2,0.2071649986404003,Low
25,2,0.2437097413690761,Low
26,2,0.443810789261033,Medium
27,2,0.1436141531228916,Low
28,2,0.4735727511833372,Medium
29,2,0.4896216177339558,Medium
30,2,0.4694413861604247,Medium
31,2,0.5243391079557423,Medium
32,2,0.2301215424391172,Low
33,2,0.6145838708280545,Medium
34,2,0.3017292581913937,Low
35,2,0.9006160126724609,High
36,2,0.76585868426613,High
37,2,0.8078900453533433,High
38,2,0.5249076079033359,Medium
39,2,0.4301670474340412,Medium
40,2,0.8292995463446521,High
41,2,0.1679359257905363,Low
42,2,0.8445139059895427,High
43,2,0.5072714436885343,Medium
44,2,0.2097854330685918,Low
45,2,0.2976463283464656,Low
46,2,0.7198817392119439,High
47,2,0.6153474042561746,Medium
48,2,0.95688209463078,High
49,2,0.6184122168725278,Medium
50,2,0.4331003002794301,Medium
51,2,0.4297559895771068,Medium
52,2,0.3602083827552816,Low
53,2,0.3504716525404907,Low
54,2,0.4517198137955227,Medium
55,2,0.2898534369013079,Low
56,2,0.4126111939250077,Medium
57,2,0.2387472004310462,Low
58,2,0.6343194528682247,Medium
59,2,0.8719419684135187,High
60,2,0.8233137550213623,High
61,2,0.704042857507732,High
62,2,0.5971767152426783,Medium
63,2,0.6257579394280897,Medium
64,2,0.7760728641739949,High
65,2,0.4061885814699246,Medium
66,2,0.4440356774091611,Medium
67,2,0.3821345276238083,Low
68,2,0.755005151216618,High
69,2,0.5614902798406187,Medium
70,2,0.4723586154717004,Medium
71,2,0.6291097570288698,Medium
72,2,0.4135048792632765,Medium
73,2,0.1087282981552102,Low
74,2,0.2157393451138074,Low
75,2,0.7306873741778306,High
76,2,0.6282633082238148,Medium
77,2,0.7836834557177429,High
78,2,0.8654492311708332,High
79,2,0.7317839705972864,High
80,2,0.603985855164383,Medium
81,2,0.6476186972651174,Medium
82,2,0.627867632585916,Medium
83,2,0.7421557879010758,High
84,2,0.694418823882177,Medium
85,2,0.867349685243993,High
86,2,0.4192353980781876,Medium
87,2,0.4057039323777388,Medium
88,2,0.8084332014296721,High
89,2,0.661869853934486,Medium
90,2,0.2677240466016714,Low
91,2,0.8854887072916925,High
92,2,0.4574460138517375,Medium
93,2,0.8410119848804992,High
94,2,0.5742550032337511,Medium
95,2,0.8787037868844154,High
96,2,0.4618307586212655,Medium
97,2,0.5241356280968572,Medium
98,2,0.5659168792691243,Medium
99,2,0.6669381668724995,Medium
100,2,0.2922021467420679,Low
101,2,0.7719391796392394,High
102,2,0.5597012552496061,Medium
103,2,0.4561426608759019,Medium
104,2,0.3360543787611164,Low
105,2,0.327951843580567,Low
106,2,0.2108191494732625,Low
107,2,0.0933877981956118,Low
108,2,0.3047743137508333,Low
109,2,0.5077753198269217,Medium
110,2,0.165675795318869,Low
111,2,0.8724085741629884,High
112,2,0.1952968028338131,Low
113,2,0.7525714924036506,High
114,2,0.3862085915815646,Low
115,2,0.7582232431145741,High
116,2,0.3063843311693696,Low
117,2,0.5330257375426437,Medium
118,2,0.2453395575755011,Low
119,2,0.8847748417262711,High
120,2,0.5538799768088299,Medium
121,2,0.6765226051918029,Medium
122,2,0.2339292636274551,Low
123,2,0.8622486415662338,High
124,2,0.7731466702744149,High
125,2,0.7521069204739826,High
126,2,0.4304137324267428,Medium
127,2,0.3546557296332076,Low
128,2,0.4125821886305358,Medium
129,2,0.384093064437029,Low
130,2,0.1500214972396501,Low
131,2,0.2384222323063151,Low
132,2,0.687449209009837,Medium
133,2,0.2957654662396642,Low
134,2,0.6001992945474045,Medium
135,2,0.69250921370411,Medium
136,2,0.4309072149443886,Medium
137,2,0.8601511027360554,High
138,2,0.3230365417008625,Low
139,2,0.3089681758313139,Low
140,2,0.5737219762378171,Medium
141,2,0.3807879843472522,Low
142,2,0.4176912793048192,Medium
143,2,0.3089075835607987,Low
144,2,0.6970799476896729,Medium
145,2,0.6274996535861912,Medium
146,2,0.8410743776014502,High
147,2,0.8323766512732416,High
148,2,0.6812088672320199,Medium
149,2,0.2411719093673621,Low
150,2,0.2451930116169653,Low
151,2,0.107231883750971,Low
152,2,0.3452848619516726,Low
153,2,0.2022611870227248,Low
154,2,0.3341810054549924,Low
155,2,0.6956061070312739,Medium
156,2,0.7026643897493839,High
157,2,0.5508742081510507,Medium
158,2,0.7280901257180297,High
159,2,0.3224095700178856,Low
160,2,0.6001935559881243,Medium
161,2,0.5737454099193227,Medium
162,2,0.951145511512859,High
163,2,0.2108917826322182,Low
164,2,0.5678819484477456,Medium
165,2,0.8146688425176927,High
166,2,0.8210123713672323,High
167,2,0.5693219205547065,Medium
168,2,0.6025839189939479,Medium
169,2,0.4595958355011225,Medium
170,2,0.7624496939235945,High
171,2,0.2088924579696499,Low
172,2,0.8828709817131994,High
173,2,0.4747991930942417,Medium
174,2,0.2275967371244042,Low
175,2,0.3933755698411449,Low
176,2,0.3307403579291204,Low
177,2,0.2485889850283194,Low
178,2,0.5585194539870012,Medium
179,2,0.8555948187855654,High
180,2,0.3539475954758415,Low
181,2,0.3541490702134836,Low
182,2,0.2405597241456442,Low
183,2,0.7674847246459853,High
184,2,0.4649803336207075,Medium
185,2,0.2558815876712482,Low
186,2,0.8556624804140455,High
187,2,0.5931071693600573,Medium
188,2,0.476187563642656,Medium
189,2,0.4392829827667824,Medium
190,2,0.8932151573223959,High
191,2,0.5193155638411466,Medium
192,2,0.2433239217938777,Low
193,2,0.7129795033261523,High
194,2,0.730133277222883,High
195,2,0.5944287343388837,Medium
196,2,0.1686160795713914,Low
197,2,0.8718964099188615,High
198,2,0.4088923848607361,Medium
199,2,0.4246736544817652,Medium
200,2,0.6641575869320835,Medium
201,2,0.4263776209225645,Medium
202,2,0.3713244971432411,Low
203,2,0.540130106859242,Medium
204,2,0.4987460028529073,Medium
205,2,0.4493987080212049,Medium
206,2,0.4329473375472523,Medium
207,2,0.5667290710949642,Medium
208,2,0.438680872615979,Medium
209,2,0.932322094137674,High
210,2,0.1475737500661204,Low
211,2,0.7574420514152099,High
212,2,0.9604651587391672,High
213,2,0.415631310321202,Medium
214,2,0.566346565213077,Medium
215,2,0.5999697288335196,Medium
216,2,0.2586995706701369,Low
217,2,0.8188617218622951,High
218,2,0.3883174626600827,Low
219,2,0.787466551449356,High
220,2,0.1081862304974307,Low
221,2,0.0873338235043502,Low
222,2,0.884474192019995,High
223,2,0.5887107730450479,Medium
224,2,0.6349496398051225,Medium
225,2,0.723957586612015,High
226,2,0.3241782814201221,Low
227,2,0.7576813084526697,High
228,2,0.5336288160695761,Medium
229,2,0.5134484793696354,Medium
230,2,0.5372390169344619,Medium
231,2,0.8699531455075614,High
232,2,0.121427669525904,Low
233,2,0.6623110652012167,Medium
234,2,0.3143947955750312,Low
235,2,0.5371197368861711,Medium
236,2,0.1307797088063097,Low
237,2,0.5974356193480643,Medium
238,2,0.5191897665493584,Medium
239,2,0.6485361954933865,Medium
240,2,0.580187298915266,Medium
241,2,0.216101897069203,Low
242,2,0.5256854413546891,Medium
243,2,0.1594194574389653,Low
244,2,0.2492383594976381,Low
245,2,0.4592860631659796,Medium
246,2,0.4620215506039214,Medium
247,2,0.9347921010331748,High
248,2,0.7073881232984102,High
249,2,0.7594317814300314,High
250,2,0.4219139852766747,Medium
251,2,0.3031845162190794,Low
252,2,0.5952993466253129,Medium
253,2,0.3054558005063172,Low
254,2,0.8006554395988853,High
255,2,0.4021560077849006,Medium
256,2,0.7466534515458526,High
257,2,0.5882818652216916,Medium
258,2,0.3984930988297789,Low
259,2,0.7048679732156453,High
260,2,0.2386036660078596,Low
261,2,0.5246622637945523,Medium
262,2,0.7279228634992476,High
263,2,0.6509301238643568,Medium
264,2,0.7153486356064627,High
265,2,0.6579493371233799,Medium
266,2,0.2552904936010444,Low
267,2,0.7053093918130556,High
268,2,0.7627271814618957,High
269,2,0.8275668886271847,High
270,2,0.8555894045017048,High
271,2,0.661353830154269,Medium
272,2,0.7177332975005721,High
273,2,0.3083978855195227,Low
274,2,0.8534322854671386,High
275,2,0.5378055337284164,Medium
276,2,0.5906737501670238,Medium
277,2,0.2417554397953302,Low
278,2,0.2697050287451468,Low
279,2,0.6665583012328481,Medium
280,2,0.6209836952024405,Medium
281,2,0.5870580991124752,Medium
282,2,0.6769219809504419,Medium
283,2,0.472340675201555,Medium
284,2,0.6320543951784221,Medium
285,2,0.4410963808760736,Medium
286,2,0.7838200695883235,High
287,2,0.5878296151945708,Medium
288,2,0.5295724983004004,Medium
289,2,0.465851785897393,Medium
290,2,0.6409986898353824,Medium
291,2,0.2547979408835007,Low
292,2,0.7169558161899722,High
293,2,0.4056520175288332,Medium
294,2,0.4603525368401108,Medium
295,2,0.6879015744967936,Medium
296,2,0.6332292615942283,Medium
297,2,0.4665025385479631,Medium
298,2,0.7255456450448878,High
299,2,0.8761987943703986,High
300,2,0.1983186584641495,Low
301,2,0.6111773155238062,Medium
302,2,0.574618057135737,Medium
303,2,0.7658503654446926,High
304,2,0.8500459349132028,High
305,2,0.6270812998449032,Medium
306,2,0.6297329030862592,Medium
307,2,0.3539040408230969,Low
308,2,0.3580096790782193,Low
309,2,0.3736610912264564,Low
310,2,0.2815144407129987,Low
311,2,0.7706038330523227,High
312,2,0.4603346597018471,Medium
313,2,0.8864197386862465,High
314,2,0.5475673634927398,Medium
315,2,0.0866173459335927,Low
316,2,0.5391528185906084,Medium
317,2,0.1647852457388301,Low
318,2,0.4599830985613354,Medium
319,2,0.0857822051866094,Low
320,2,0.1081201822976008,Low
321,2,0.7626893570013594,High
322,2,0.2125988727791976,Low
323,2,0.3014158552826936,Low
324,2,0.4301494285177717,Medium
325,2,0.1533935412257246,Low
326,2,0.5957200051039228,Medium
327,2,0.43862775463789,Medium
328,2,0.8911770366402618,High
329,2,0.9110791812459929,High
330,2,0.6934046255940159,Medium
331,2,0.8186873284987213,High
332,2,0.4405823105780626,Medium
333,2,0.4177844596969337,Medium
334,2,0.3567351133837849,Low
335,2,0.9522435269631854,High
336,2,0.4958481035512407,Medium
337,2,0.3609225633304754,Low
338,2,0.469937400312555,Medium
339,2,0.3728350127700897,Low
340,2,0.9047472802946884,High
341,2,0.4171265102445898,Medium
342,2,0.5635605417443672,Medium
343,2,0.8943880972504861,High
344,2,0.5096167129931851,Medium
345,2,0.2144452658148798,Low
346,2,0.2238107192323561,Low
347,2,0.2780846841221391,Low
348,2,0.7816100278129003,High
349,2,0.5365829198041041,Medium
350,2,0.65914670081819,Medium
351,2,0.8244445787338303,High
352,2,0.5537022373447417,Medium
353,2,0.1979414567069146,Low
354,2,0.4675475827696271,Medium
355,2,0.6934398056701676,Medium
356,2,0.5448210448759494,Medium
357,2,0.156653922839517,Low
358,2,0.2900474777174591,Low
359,2,0.1187228426051031,Low
360,2,0.2384517607845755,Low
361,2,0.26750814315209,Low
362,2,0.5658697838381539,Medium
363,2,0.5933554360393533,Medium
364,2,0.3760097359567532,Low
365,2,0.3973702743727587,Low
366,2,0.3827944361316839,Low
367,2,0.5446901924663492,Medium
368,2,0.1719432749822259,Low
369,2,0.7311761624667735,High
370,2,0.3051901092461065,Low
371,2,0.3989173256986754,Low
372,2,0.769976919461303,High
373,2,0.5624755712755705,Medium
374,2,0.7794014642795836,High
375,2,0.8134300443533112,High
376,2,0.3225701323733651,Low
377,2,0.702629875713554,High
378,2,0.1828957564388754,Low
379,2,0.1484947015900878,Low
380,2,0.2325235490068856,Low
381,2,0.7914411152762543,High
382,2,0.688008255015441,Medium
383,2,0.4058135379265389,Medium
384,2,0.1261879925358164,Low
385,2,0.4603882914488318,Medium
386,2,0.2388105455567917,Low
387,2,0.6778078926401415,Medium
388,2,0.8467528356972842,High
389,2,0.4750744405994894,Medium
390,2,0.5668643986594161,Medium
391,2,0.7005989471395858,High
392,2,0.272286314812457,Low
393,2,0.415701087761689,Medium
394,2,0.9558930258764688,High
395,2,0.4017247884562212,Medium
396,2,0.8826197008382488,High
397,2,0.5403207584521194,Medium
398,2,0.4949721838920764,Medium
399,2,0.7608683071404082,High
400,2,0.5009719986713995,Medium
401,2,0.0971928455575836,Low
402,2,0.5284725348424456,Medium
403,2,0.3589958279095011,Low
404,2,0.3136757798362464,Low
405,2,0.6020512734062706,Medium
406,2,0.5177279327372929,Medium
407,2,0.685401049650024,Medium
408,2,0.593055200010183,Medium
409,2,0.5298115799441256,Medium
410,2,0.6248409917105823,Medium
411,2,0.1548415549947105,Low
412,2,0.2231773024245619,Low
413,2,0.9484372448537536,High
414,2,0.2358389414217216,Low
415,2,0.2834931990587873,Low
416,2,0.4552979115828685,Medium
417,2,0.3888794672669061,Low
418,2,0.5185727228757308,Medium
419,2,0.647781654026817,Medium
420,2,0.6189698972795546,Medium
421,2,0.3153754573122242,Low
422,2,0.9465147525089672,High
423,2,0.4304254802688682,Medium
424,2,0.6597765625043962,Medium
425,2,0.6521833489970442,Medium
426,2,0.2935204588862413,Low
427,2,0.8361161122473506,High
428,2,0.4970180383629929,Medium
429,2,0.2597772809041793,Low
430,2,0.7160907986597702,High
431,2,0.3997375832774118,Low
432,2,0.4381851643676711,Medium
433,2,0.445569126155022,Medium
434,2,0.8006554395988853,High
435,2,0.8590057990618982,High
436,2,0.8263383066174655,High
437,2,0.3850936731189029,Low
438,2,0.5999984271647781,Medium
439,2,0.5486127633933061,Medium
440,2,0.7146771847668225,High
441,2,0.6334784218434407,Medium
442,2,0.9181036921015924,High
443,2,0.4544712795192801,Medium
444,2,0.3296432982765714,Low
445,2,0.2931196766684373,Low
446,2,0.230692454302084,Low
447,2,0.5157922981673838,Medium
448,2,0.6610131303691018,Medium
449,2,0.6528522329919765,Medium
450,2,0.7634743080545799,High
451,2,0.1851875062113199,Low
452,2,0.4492681787564064,Medium
453,2,0.803283796180499,High
454,2,0.6531271470915938,Medium
455,2,0.4877746445381531,Medium
456,2,0.4946362232754043,Medium
457,2,0.3418848243381167,Low
458,2,0.7618602549452759,High
459,2,0.3076519289740365,Low
460,2,0.2737303530144406,Low
461,2,0.5907373933307615,Medium
462,2,0.2865244497972987,Low
463,2,0.4582378579043205,Medium
464,2,0.460149935769872,Medium
465,2,0.5085490958520535,Medium
466,2,0.8164912991083867,High
467,2,0.8404792160116165,High
468,2,0.6507949412510236,Medium
469,2,0.6557842313226397,Medium
470,2,0.6296661599515604,Medium
471,2,0.3109261475223469,Low
472,2,0.7160190329283264,High
473,2,0.2562955034693324,Low
474,2,0.3972156914511645,Low
475,2,0.5436966866132938,Medium
476,2,0.5231839462743737,Medium
477,2,0.2548644612972319,Low
478,2,0.4700569314733552,Medium
479,2,0.5385329049260499,Medium
480,2,0.5590395361573149,Medium
481,2,0.8029266557864274,High
482,2,0.7603901984265868,High
483,2,0.6743496416572584,Medium
484,2,0.1802652306556413,Low
485,2,0.821826537192523,High
486,2,0.1489851927945608,Low
487,2,0.3512685157780608,Low
488,2,0.7514501984052036,High
489,2,0.7591640895658537,High
490,2,0.4090196359489906,Medium
491,2,0.6151042717299898,Medium
492,2,0.3456828523404685,Low
493,2,0.8370219695777192,High
494,2,0.6090741751126698,Medium
495,2,0.4522484702103742,Medium
496,2,0.1670558455674405,Low
497,2,0.3588423411169951,Low
498,2,0.1756303869115815,Low
499,2,0.2164297921648376,Low
500,2,0.6094041509997405,Medium
501,2,0.2779526143369178,Low
502,2,0.3593138652169642,Low
503,2,0.3683450066752723,Low
504,2,0.3510787039409219,Low
505,2,0.6602885363802695,Medium
506,2,0.2812814187558347,Low
507,2,0.1179989257514798,Low
508,2,0.2928315279120566,Low
509,2,0.4041590118753486,Medium
510,2,0.540267138983967,Medium
511,2,0.1655954929139543,Low
512,2,0.2933004736243114,Low
513,2,0.5796272619217177,Medium
514,2,0.6487531796092975,Medium
515,2,0.4598698931407578,Medium
516,2,0.6692491341046244,Medium
517,2,0.7527710140846791,High
518,2,0.6317271221539352,Medium
519,2,0.2004409297622931,Low
520,2,0.5784539639203086,Medium
521,2,0.283450187615326,Low
522,2,0.2152683844691687,Low
523,2,0.2423614028359552,Low
524,2,0.5367976577592066,Medium
525,2,0.7523761912890311,High
526,2,0.6992897959891522,Medium
527,2,0.693218632559352,Medium
528,2,0.2583052232432278,Low
529,2,0.1819343306219067,Low
530,2,0.155425014021257,Low
531,2,0.3220109530747273,Low
532,2,0.3421790830545075,Low
533,2,0.4105360956797013,Medium
534,2,0.4908151212745771,Medium
535,2,0.27038459951698,Low
536,2,0.5485415008114948,Medium
537,2,0.6353970975961332,Medium
538,2,0.5203637696146183,Medium
539,2,0.2751890439666464,Low
540,2,0.8753789674408269,High
541,2,0.110951297257618,Low
542,2,0.3016695466687495,Low
543,2,0.5753907187475003,Medium
544,2,0.8562349926865168,High
545,2,0.7513674724071594,High
546,2,0.4564996798585037,Medium
547,2,0.6444444809999675,Medium
548,2,0.4803729495775219,Medium
549,2,0.1321887804950001,Low
550,2,0.4029211083305156,Medium
551,2,0.1821700504655173,Low
552,2,0.6025839189939479,Medium
553,2,0.2615354702802768,Low
554,2,0.967673090930717,High
555,2,0.1673362553338811,Low
556,2,0.650632687076753,Medium
557,2,0.4752958472686356,Medium
558,2,0.1976082922674365,Low
559,2,0.4167307305330476,Medium
560,2,0.8589185328310235,High
561,2,0.6350214712032987,Medium
562,2,0.5302837224561905,Medium
563,2,0.8414838081830415,High
564,2,0.8165184292481161,High
565,2,0.2343868178066161,Low
566,2,0.935876962630756,High
567,2,0.6461340673232345,Medium
568,2,0.448615646626005,Medium
569,2,0.3984759039388796,Low
570,2,0.1574970036946232,Low
571,2,0.8592408851385792,High
572,2,0.4502710741450911,Medium
573,2,0.533891510100905,Medium
574,2,0.4047352348324536,Medium
575,2,0.2410230049039601,Low
576,2,0.1463152024988919,Low
577,2,0.9287133881810804,High
578,2,0.5953857957633572,Medium
579,2,0.3784209083570119,Low
580,2,0.4665503051144987,Medium
581,2,0.4137313008328278,Medium
582,2,0.9001102774999977,High
583,2,0.8126024155171995,High
584,2,0.1243068320063571,Low
585,2,0.397639416367449,Low
586,2,0.559665811831526,Medium
587,2,0.1453884378270322,Low
588,2,0.6790799019716586,Medium
589,2,0.5318073207535176,Medium
590,2,0.208881078822279,Low
591,2,0.853074745204713,High
592,2,0.4831589155601641,Medium
593,2,0.9032055084885744,High
594,2,0.5377101277511497,Medium
595,2,0.3306090239854595,Low
596,2,0.4907791345078527,Medium
597,2,0.7094038984563158,High
598,2,0.9134415248150132,High
599,2,0.4809120712881911,Medium
600,2,0.2656025282819364,Low
601,2,0.848756838976707,High
602,2,0.4534606614834623,Medium
603,2,0.4906771725666046,Medium
604,2,0.7432142876132029,High
605,2,0.2618338552196412,Low
606,2,0.5552007012685961,Medium
607,2,0.607741791730469,Medium
608,2,0.768562458095786,High
609,2,0.8457571211434668,High
610,2,0.4972940286664639,Medium
611,2,0.80396046625232,High
612,2,0.2711070844136552,Low
613,2,0.7636377609247349,High
614,2,0.1852080217663294,Low
615,2,0.1334331994225244,Low
616,2,0.5517935711068431,Medium
617,2,0.8341294749550158,High
618,2,0.6702255813296395,Medium
619,2,0.5463015831666137,Medium
620,2,0.2621008001561103,Low
621,2,0.488200377705674,Medium
622,2,0.5418097783317906,Medium
623,2,0.4140681037032753,Medium
624,2,0.9405552098304352,High
625,2,0.5555263111125515,Medium
626,2,0.5428337551496656,Medium
627,2,0.2116537683069151,Low
628,2,0.8866538482919745,High
629,2,0.3789938297739966,Low
630,2,0.4677984397576298,Medium
631,2,0.4383326826212756,Medium
632,2,0.4379550596102198,Medium
633,2,0.5725615613566397,Medium
634,2,0.5364516837969578,Medium
635,2,0.4733155408816525,Medium
636,2,0.3311029897694751,Low
637,2,0.4305664610114335,Medium
638,2,0.9092925292483606,High
639,2,0.9363543702522006,High
640,2,0.5411963986828656,Medium
641,2,0.5178657430298009,Medium
642,2,0.3258118411748871,Low
643,2,0.7129650468566205,High
644,2,0.2227491614761574,Low
645,2,0.844726132620989,High
646,2,0.6027671337714049,Medium
647,2,0.7158036630665859,High
648,2,0.8648146820162798,High
649,2,0.4154336275632379,Medium
650,2,0.5731946234578515,Medium
651,2,0.5535718855892393,Medium
652,2,0.2320523187323978,Low
653,2,0.1217183126780715,Low
654,2,0.7064159699885865,High
655,2,0.3975019737201918,Low
656,2,0.8889848734714288,High
657,2,0.7465651266203551,High
658,2,0.6299831416259033,Medium
659,2,0.9207785145703034,High
660,2,0.5369229147299658,Medium
661,2,0.2953332581187064,Low
662,2,0.2262130355486553,Low
663,2,0.2647900922312527,Low
664,2,0.6644383298240982,Medium
665,2,0.2423229624182621,Low
666,2,0.7214574579190991,High
667,2,0.4131624197053791,Medium
668,2,0.5937652510825653,Medium
669,2,0.4597507343970579,Medium
670,2,0.7569587177177528,High
671,2,0.4045738635098122,Medium
672,2,0.5579282822413801,Medium
673,2,0.6520915958406899,Medium
674,2,0.7795244151729624,High
675,2,0.2942398191611367,Low
676,2,0.6854316778956354,Medium
677,2,0.7413676784992121,High
678,2,0.690789382752553,Medium
679,2,0.6003599620427417,Medium
680,2,0.4578091617321613,Medium
681,2,0.9191635029126286,High
682,2,0.8728067796863805,High
683,2,0.37465009292065,Low
684,2,0.489681589846038,Medium
685,2,0.3942315160868097,Low
686,2,0.3237161179030968,Low
687,2,0.6473524537277255,Medium
688,2,0.2350911450143641,Low
689,2,0.3211318975157194,Low
690,2,0.2529714206889542,Low
691,2,0.6824935671348378,Medium
